URN,RELDENOM,EGENDER,KS2APS,TTAPSCP_PTQ_EE
135424,None,MIXED,NP,SUPP
139976,Does not apply,MIXED,13.9,11.3
,,,27.5,310.4
111751,Does not apply,MIXED,28.2,342.8
134223,Christian,MIXED,27,292.6
130908,Does not apply,MIXED,29.2,342.3
130570,Does not apply,MIXED,22.8,128.8
139823,Does not apply,MIXED,25.6,289
138711,Does not apply,MIXED,26.9,252.8
135606,Roman Catholic,MIXED,28.1,315
133768,Does not apply,MIXED,26.3,254.8
111773,Does not apply,MIXED,16.5,37.2
140619,None,MIXED,NP,SUPP
111774,Does not apply,MIXED,17.5,62.1
131425,Does not apply,MIXED,6.6,NE
,,,27.1,297.8
111729,None,MIXED,27.6,338.7
136139,Does not apply,MIXED,26.5,267.4
141013,None,MIXED,27.2,282.4
111726,Does not apply,MIXED,28.1,316.7
111724,Does not apply,MIXED,28.2,307.7
138845,None,MIXED,28.7,335.2
141399,None,MIXED,,
139028,None,MIXED,26.5,255
111742,None,MIXED,28.7,306.1
111763,Roman Catholic,MIXED,28.8,332.3
140751,Roman Catholic,MIXED,26.9,295.4
139110,Does not apply,MIXED,8.2,NE
111777,Does not apply,MIXED,3.3,NE
128190,Does not apply,MIXED,20.3,102.5
,,,27.6,301.3
139606,Church of England,MIXED,30,353.7
111733,Does not apply,MIXED,25.8,263
139318,Does not apply,MIXED,29.4,350.7
111727,Does not apply,MIXED,29.6,346.3
139673,Does not apply,MIXED,27.4,300.3
141369,Church of England,MIXED,,
111764,Church of England,MIXED,29,337.2
140949,None,MIXED,,
136146,Does not apply,MIXED,24.9,264.6
111731,Does not apply,MIXED,27.6,318.7
111758,Roman Catholic,MIXED,28.2,324.1
141370,Roman Catholic,MIXED,,
111767,None,MIXED,NP,401.2
139656,Roman Catholic,MIXED,28.8,333.3
111759,Roman Catholic,MIXED,29.3,329.2
111768,None,MIXED,NP,366.6
136121,None,MIXED,26.9,261
111769,None,MIXED,NP,236.4
139974,Does not apply,MIXED,12.9,3.6
140272,None,MIXED,NP,SUPP
141385,Does not apply,MIXED,23.9,93.6
,,,28,315.1
118108,None,MIXED,26.7,277.2
135598,Church of England,MIXED,26,269.3
139395,None,MIXED,,
133422,Does not apply,MIXED,23.4,245.2
130579,Does not apply,MIXED,25.7,200.2
138082,None,BOYS,28.3,333.8
118131,None,MIXED,NP,268.6
118103,None,MIXED,26.8,321.9
139118,None,MIXED,26.9,280.8
118069,Does not apply,MIXED,28.2,340.2
118070,Does not apply,GIRLS,26.8,287.3
118117,Roman Catholic,MIXED,27.2,344.8
135945,Does not apply,MIXED,26.2,294.3
138246,Does not apply,MIXED,26.4,272.4
139629,Does not apply,MIXED,27.1,279.1
118139,Does not apply,MIXED,SUPP,SUPP
134626,Does not apply,MIXED,6.8,1.7
133640,None,MIXED,NP,5.8
118138,Does not apply,MIXED,13.1,16
118140,Does not apply,MIXED,17.4,163.9
139628,Does not apply,MIXED,8.8,NE
,,,26.3,288.6
136995,None,BOYS,28.4,336.2
118072,Does not apply,GIRLS,28.4,356.7
118111,None,MIXED,25,308.6
136921,Does not apply,MIXED,27.1,303.5
139833,Does not apply,MIXED,23,178.4
118078,Does not apply,MIXED,27.8,312.2
134589,Unknown,MIXED,NP,387.3
137316,Does not apply,MIXED,25.9,286.3
118085,Does not apply,MIXED,26.7,295
137306,Does not apply,MIXED,27.6,312.4
118082,Does not apply,MIXED,27.1,303.2
118084,Does not apply,MIXED,27.6,310.9
118126,Christian,MIXED,NP,296.5
118073,Does not apply,MIXED,27.7,315.1
118076,Does not apply,MIXED,27.3,301.6
118132,Unknown,MIXED,NP,198.8
140866,Does not apply,MIXED,27.5,339
118080,Does not apply,MIXED,27.9,299.3
136667,Does not apply,MIXED,28.8,358
118075,Does not apply,MIXED,26.5,296.3
118081,Does not apply,MIXED,28,338
118083,Does not apply,MIXED,28.6,323.7
133429,None,MIXED,NP,SUPP
118144,Does not apply,MIXED,4.7,NE
118148,Does not apply,MIXED,13.7,34
118145,Does not apply,MIXED,SUPP,NE
,,,27.4,314.7
136192,Does not apply,MIXED,26.5,302.4
135294,Does not apply,MIXED,25.9,295.6
136277,None,MIXED,27.8,347.5
139649,Roman Catholic,MIXED,25,250.5
137200,None,MIXED,28.1,342.3
137464,Does not apply,MIXED,26.1,263.1
135176,Christian,MIXED,27.3,304.2
135209,Christian,MIXED,25.9,279
137196,Does not apply,MIXED,26.1,248.2
118124,Church of England,MIXED,NP,328.6
136268,None,MIXED,28.4,346.9
137363,Does not apply,MIXED,9.7,32.5
137394,Does not apply,MIXED,3,NE
,,,26.5,298.6
137759,Does not apply,MIXED,27.9,320.4
118109,Does not apply,MIXED,26.2,282.2
118097,Does not apply,MIXED,27,315.7
142130,None,MIXED,,
137832,Does not apply,MIXED,27.8,310.2
139059,Does not apply,MIXED,26.2,268.4
139277,Does not apply,MIXED,27.1,290.2
137004,Does not apply,MIXED,25.9,274.6
138018,Roman Catholic,MIXED,26.8,315.5
135674,Church of England,MIXED,26.1,298.9
118112,None,MIXED,28.5,332.1
137742,None,MIXED,27.3,311.7
135065,None,MIXED,NP,6.5
137453,Does not apply,MIXED,26.9,312.8
138831,Does not apply,MIXED,27.5,308.7
135247,None,BOYS,NP,SUPP
118146,Does not apply,MIXED,8.5,15.7
,,,26.8,299.1
121735,Unknown,MIXED,NP,174.5
121758,None,MIXED,NP,270.2
121708,Does not apply,MIXED,27.2,310.3
121670,Does not apply,MIXED,28.4,344.5
121699,Does not apply,MIXED,26.5,302.4
121701,Does not apply,MIXED,26.3,273.5
121667,Does not apply,MIXED,28,307.8
121752,None,MIXED,NP,401.4
121664,Does not apply,MIXED,28.5,322.7
142061,Does not apply,MIXED,,
121716,None,BOYS,32.2,410.9
131124,None,MIXED,NP,307.4
121682,Does not apply,MIXED,26.6,255.2
121733,None,MIXED,NP,293.2
121674,None,MIXED,26.2,289.7
121740,Church of England,MIXED,NP,333.4
121675,Does not apply,MIXED,27.5,269.8
136497,Does not apply,MIXED,29,366.6
138190,Does not apply,MIXED,27.1,292.1
121741,None,GIRLS,NP,259.4
121718,Roman Catholic,MIXED,27.9,333.2
121687,Does not apply,MIXED,28.8,325.1
121671,Does not apply,MIXED,26.9,308.9
121681,Does not apply,MIXED,28.8,349.3
121700,Does not apply,MIXED,27.3,332.8
121710,None,MIXED,27.3,318.8
121678,Does not apply,MIXED,,
136728,Does not apply,MIXED,27.6,321.6
137412,Does not apply,MIXED,27.5,340.3
121743,None,MIXED,NP,386.5
121749,Unknown,GIRLS,NP,255
121725,Church of England,GIRLS,NP,367.4
121748,None,MIXED,NP,357.8
121680,Does not apply,MIXED,27.7,332.7
121694,Does not apply,MIXED,31.6,412.1
121663,Does not apply,MIXED,26.2,298.1
136896,Does not apply,MIXED,27.9,339.9
121665,Does not apply,MIXED,28.6,351.3
137139,Church of England,MIXED,29.1,370.4
121714,Roman Catholic,MIXED,27.4,337.7
121715,Roman Catholic/Church of England,MIXED,28.7,359.8
121717,Roman Catholic,MIXED,29.2,362
121677,Does not apply,MIXED,27.7,301.4
121730,None,MIXED,NP,179.3
121702,Does not apply,MIXED,27.4,312
121689,Does not apply,MIXED,27.2,338.4
121695,Does not apply,MIXED,27.8,321.8
141179,Does not apply,MIXED,27.1,254.5
136664,None,GIRLS,32.1,407.8
136736,None,MIXED,27.5,316.7
121669,Does not apply,MIXED,29.1,356.4
121693,Does not apply,MIXED,28.8,339.4
121666,Does not apply,MIXED,27.4,317.3
121690,Does not apply,MIXED,26.8,331.5
121679,Does not apply,MIXED,27.4,332.6
121765,Does not apply,BOYS,NP,124.7
121764,Does not apply,BOYS,18.5,152.9
121778,Does not apply,MIXED,7.7,NE
134660,None,MIXED,NP,SUPP
112456,None,MIXED,NP,45.7
121771,Does not apply,MIXED,SUPP,SUPP
121780,Does not apply,MIXED,21.4,19.3
121775,Does not apply,MIXED,7.5,NE
121779,Does not apply,MIXED,11.1,8
121774,Does not apply,MIXED,NP,SUPP
121772,Does not apply,MIXED,3,NE
121776,Does not apply,MIXED,SUPP,SUPP
121766,Does not apply,MIXED,13.2,NE
139482,Does not apply,MIXED,8.8,NE
,,,27.8,323.9
121720,Roman Catholic,MIXED,28.4,348.4
136617,Church of England,MIXED,27.9,341.9
121722,Quaker,MIXED,NP,336.7
121662,Does not apply,MIXED,28.1,300.4
121684,Does not apply,MIXED,29.1,369.1
121673,Does not apply,MIXED,28.3,336.2
121711,None,MIXED,28.1,326
136544,Church of England,MIXED,28.7,355.1
121706,Does not apply,MIXED,27.8,346.7
121726,Quaker,MIXED,NP,378
121724,Church of England,MIXED,NP,313.6
133946,Does not apply,MIXED,26.1,264.8
134727,Does not apply,MIXED,8.4,NE
,,,27.9,331.6
109707,None,MIXED,25.5,312.1
139237,Does not apply,MIXED,25,144.2
135338,Does not apply,MIXED,26.4,277.4
135337,Does not apply,MIXED,26.6,307.1
134807,None,MIXED,NP,293.8
109699,Roman Catholic,MIXED,27.3,336.8
136651,None,BOYS,26.7,320
109682,Does not apply,GIRLS,26.3,287.6
136319,None,MIXED,26.4,337.8
137679,None,MIXED,27.1,313.2
134805,None,BOYS,NP,371.7
109709,None,MIXED,26.3,298.9
109686,Does not apply,MIXED,27.1,311.2
109685,Does not apply,MIXED,27,287.3
130331,None,MIXED,NP,234.7
109713,None,MIXED,27.1,289.1
109744,Does not apply,MIXED,3.3,NE
,,,26.5,302.7
136085,Does not apply,MIXED,24.7,289.9
138228,None,MIXED,26.4,305.1
109727,None,GIRLS,NP,408.5
109728,None,MIXED,NP,395.4
109718,Church of England,BOYS,NP,261.2
109690,None,MIXED,26,275.3
109665,None,MIXED,25.7,286.9
142387,None,MIXED,,
136122,None,MIXED,NP,SUPP
139160,None,MIXED,27,314.8
109717,None,BOYS,NP,354.4
109721,None,GIRLS,NP,322.2
139517,Roman Catholic,MIXED,27.2,340.4
136470,None,MIXED,28.2,355.2
137522,None,MIXED,27.3,325.8
139374,Does not apply,MIXED,11.8,7.8
135987,None,MIXED,NP,SUPP
109742,Does not apply,MIXED,13.9,NE
137469,Does not apply,MIXED,SUPP,SUPP
,,,26.7,312.6
135946,Church of England,MIXED,25.6,249.8
137462,Does not apply,MIXED,28.4,327.9
138199,None,MIXED,28.2,283
137632,None,MIXED,,
134503,Unknown,MIXED,NP,362.6
137941,None,MIXED,28.1,332.4
109705,Church of England,MIXED,27.5,328.9
134137,None,MIXED,NP,SUPP
138181,Does not apply,MIXED,,
138571,None,MIXED,28.1,313.2
136559,Does not apply,MIXED,27.9,335
137948,None,MIXED,27.8,305.4
109669,Does not apply,MIXED,28.3,359.6
137886,Does not apply,MIXED,26.6,300.7
137169,None,MIXED,27.2,323.4
109746,Does not apply,MIXED,5.6,NE
109739,Does not apply,MIXED,7,NE
140286,Does not apply,MIXED,20.1,23.8
137896,Does not apply,MIXED,8.9,NE
,,,27.3,312.2
110536,None,MIXED,NP,351.5
137343,Does not apply,MIXED,27.1,313.8
136884,None,BOYS,32.2,424.9
136846,Does not apply,GIRLS,32.3,428.9
135879,Church of England,MIXED,25.1,263.4
140893,None,GIRLS,32.2,425.2
139367,Does not apply,MIXED,27.3,302.2
140678,Does not apply,MIXED,26,256.8
110484,Does not apply,MIXED,27.1,300.6
139434,Does not apply,MIXED,26.3,205.3
137564,Does not apply,MIXED,32,414.9
137215,None,MIXED,27.1,322.3
137091,Does not apply,MIXED,32,420
137280,Church of England,MIXED,27.3,299.2
110533,None,MIXED,27.9,330.8
110500,None,MIXED,25.7,278.4
136419,None,BOYS,32.1,379.6
137219,None,GIRLS,32.3,422.9
137864,None,MIXED,25.9,253.6
134467,Unknown,MIXED,NP,377.3
110488,Does not apply,MIXED,26.8,283.2
136964,None,MIXED,28,322.7
136858,Does not apply,MIXED,26.3,287.5
138058,Does not apply,MIXED,27.6,334.4
137261,Does not apply,MIXED,28,329.4
136771,Does not apply,BOYS,32,407.3
139897,Sikh,MIXED,,
110497,Does not apply,MIXED,26,267.6
110490,Does not apply,MIXED,27.5,332.8
110545,Church of England,GIRLS,NP,383.9
137372,Does not apply,MIXED,27.4,267.7
136484,None,BOYS,32.1,416.4
137344,Christian,MIXED,32.5,420.4
110544,Unknown,GIRLS,NP,368.7
110516,Roman Catholic,MIXED,27.1,311
136845,Does not apply,MIXED,32.2,412.2
139663,None,MIXED,,
136781,None,MIXED,32.3,426.8
137256,None,MIXED,27,312.1
110548,None,MIXED,NP,387.8
110549,Roman Catholic,GIRLS,NP,383.9
110555,None,BOYS,NP,372.7
137355,Church of England,MIXED,28.9,360.9
110547,Unknown,GIRLS,NP,232
136723,None,GIRLS,32.2,432.9
137934,Does not apply,GIRLS,13.9,12.5
110577,Does not apply,MIXED,18.1,66.5
110585,Does not apply,MIXED,11.7,50.8
110582,Does not apply,MIXED,4.5,NE
134415,None,MIXED,NP,SUPP
131915,Does not apply,MIXED,SUPP,SUPP
110576,Does not apply,MIXED,11.4,7.3
133586,Does not apply,MIXED,NP,16.2
110581,Does not apply,MIXED,SUPP,SUPP
110579,Does not apply,MIXED,14.9,48.9
136373,None,MIXED,NP,SUPP
110590,Does not apply,MIXED,22,136.6
,,,28.6,340.6
136468,None,MIXED,28.8,350.7
136844,None,MIXED,27.9,327.6
110531,None,MIXED,27.1,265.5
135665,Does not apply,MIXED,25.9,263.5
136454,None,MIXED,27.9,345.6
137052,None,MIXED,28.8,337.5
110532,None,MIXED,27.4,305.3
110517,Roman Catholic,MIXED,27.8,317.4
136730,None,MIXED,27.8,316.8
138439,None,MIXED,26.3,249.7
110526,None,MIXED,26.8,291.5
136842,None,MIXED,28,344.7
110567,None,MIXED,NP,317.8
110592,Does not apply,MIXED,SUPP,SUPP
110587,Does not apply,MIXED,10.1,5.6
138253,Does not apply,MIXED,18,84.6
110584,Does not apply,MIXED,10.6,3.1
110575,Does not apply,MIXED,12.1,17.8
,,,27.3,304.6
113003,None,MIXED,NP,289.1
112939,Does not apply,MIXED,26.7,275.1
112931,Does not apply,MIXED,27.9,273.8
112968,None,MIXED,27.7,321
112989,None,MIXED,28.2,312.3
138836,Does not apply,MIXED,27.4,316.8
136548,Does not apply,MIXED,28.4,322.3
112970,None,MIXED,27.9,312.7
112932,Does not apply,MIXED,27.9,342.3
112969,None,MIXED,29,354.3
136505,None,MIXED,29.3,359.7
112943,Does not apply,MIXED,27.9,304.2
135074,Unknown,MIXED,NP,386
112941,Does not apply,MIXED,28.4,289.7
112994,None,MIXED,27.6,306
112957,Does not apply,MIXED,27.4,309.3
112940,Does not apply,MIXED,26.9,295.6
112959,Does not apply,MIXED,27.5,325.9
137606,None,MIXED,27.6,298.4
112964,Does not apply,MIXED,27.5,261.1
112950,Does not apply,MIXED,28.3,336.1
137350,Does not apply,MIXED,28.3,324.4
112948,Does not apply,MIXED,28.1,304.7
136591,None,MIXED,28.3,321.4
136485,Does not apply,MIXED,27.4,316.1
112996,None,MIXED,29.4,350.2
136716,None,MIXED,28.7,314.8
113014,None,MIXED,NP,260.7
113010,Roman Catholic,MIXED,NP,314.6
137902,None,MIXED,28.6,328.9
112936,Does not apply,MIXED,27.1,303.8
112960,Does not apply,MIXED,27.5,301.5
113007,Christian,MIXED,NP,168.8
137109,None,MIXED,26.9,283
141377,Does not apply,MIXED,,
112961,Does not apply,MIXED,26.3,296.2
112995,None,MIXED,26.7,272.6
136972,Christian,MIXED,28.7,329.9
113009,Christian,MIXED,NP,351.8
141259,None,MIXED,26.5,274.3
137908,Roman Catholic,MIXED,29.5,335.2
138470,Roman Catholic,MIXED,29.3,370.7
112972,Roman Catholic,MIXED,28.1,331.5
142042,Roman Catholic,MIXED,,
112971,Roman Catholic,MIXED,28.2,342.2
136127,Does not apply,MIXED,26.9,293.6
112966,Does not apply,MIXED,26.2,275
112930,Does not apply,MIXED,26.8,287.8
112949,Does not apply,MIXED,28.4,308.1
113004,Unknown,MIXED,NP,376.1
112933,Does not apply,MIXED,27.3,277.5
112958,Does not apply,MIXED,26.2,283.5
112938,Does not apply,MIXED,27.5,285.8
112935,Does not apply,MIXED,27.9,300.9
113021,None,MIXED,NP,75.6
113040,Does not apply,MIXED,SUPP,SUPP
113032,Does not apply,MIXED,5.6,NE
113037,Does not apply,MIXED,8,9.5
113019,None,MIXED,NP,SUPP
113031,Does not apply,MIXED,10.4,11.1
113026,None,BOYS,NP,SUPP
136954,None,MIXED,NP,SUPP
131323,Does not apply,MIXED,SUPP,SUPP
131327,None,MIXED,NP,SUPP
135241,None,GIRLS,NP,SUPP
113039,Does not apply,MIXED,SUPP,SUPP
113041,Does not apply,MIXED,3,NE
113036,Does not apply,MIXED,10.4,NE
113033,Does not apply,MIXED,14,NE
,,,27.7,308.3
112951,None,MIXED,24,240.1
136360,None,MIXED,28.8,324.9
139564,None,MIXED,25.2,254.6
134724,None,MIXED,25.4,242.8
113028,Unknown,BOYS,NP,386.9
113017,Church of England,MIXED,NP,393.2
142129,None,MIXED,,
112952,None,MIXED,26.9,297.5
135120,Does not apply,MIXED,28.5,327.5
137420,None,MIXED,26.5,294.4
112956,Does not apply,MIXED,28.3,346.4
139051,None,MIXED,24.8,240.1
112991,None,MIXED,26.1,281.4
112992,None,MIXED,26.5,273.5
138622,Roman Catholic,MIXED,26.4,299.8
136634,None,MIXED,27.7,335.5
137911,None,MIXED,28.6,327.9
136818,None,MIXED,NP,24.7
113047,Does not apply,MIXED,3,NE
135345,Does not apply,MIXED,20.1,52.8
113044,Does not apply,MIXED,NP,51.7
113048,Does not apply,MIXED,6,NE
113046,Does not apply,MIXED,11.5,27.4
113042,Does not apply,MIXED,13.3,NE
,,,26.6,291.2
113896,Church of England,MIXED,28.4,335.5
113884,Christian,MIXED,26.7,273.8
113888,None,MIXED,27.8,317.3
113910,Church of England,MIXED,NP,244.5
113902,None,MIXED,29.1,321.9
113912,None,MIXED,NP,173.1
140977,None,MIXED,,
113854,Does not apply,MIXED,26.3,298.4
113882,None,MIXED,27.6,330.6
113874,Does not apply,MIXED,27.1,288.6
141378,Does not apply,MIXED,,
138471,Church of England,MIXED,28.1,338.6
136763,None,MIXED,28.8,338.7
138388,Does not apply,MIXED,27.6,296.9
113920,Unknown,GIRLS,NP,394.8
113863,None,MIXED,27.9,318.5
113932,Christian,MIXED,NP,218.6
139596,None,MIXED,,
113855,Does not apply,MIXED,26,319.4
113883,Church of England,MIXED,27.7,320.3
126515,Roman Catholic,GIRLS,NP,343.9
140898,Church of England,MIXED,27.3,318.5
113948,None,MIXED,NP,196.3
113918,Christian,BOYS,NP,263.1
113919,Church of England,GIRLS,NP,289.8
113852,Does not apply,MIXED,28.5,344.4
113875,Does not apply,MIXED,27.7,317.8
139376,None,MIXED,,
137163,None,MIXED,28,349.6
136649,Does not apply,MIXED,27.7,331.6
138616,None,MIXED,26.6,287.1
113901,None,MIXED,28.9,350.1
113956,Does not apply,MIXED,10.7,NE
113957,Does not apply,MIXED,SUPP,SUPP
113942,Does not apply,MIXED,NP,NE
113960,Does not apply,MIXED,14.6,31.7
138716,Does not apply,MIXED,3.7,NE
113965,Does not apply,MIXED,12.8,NE
,,,27.5,319.7
113922,Unknown,MIXED,NP,262.5
139258,Does not apply,MIXED,25.3,285.7
136574,None,MIXED,27.5,314.7
139711,Does not apply,MIXED,25.8,303.6
136368,None,GIRLS,32.1,424.9
136850,None,BOYS,31.9,397.5
113907,None,MIXED,26.9,311.3
136206,Church of England,MIXED,24.8,207.7
113893,Church of England/Roman Catholic,MIXED,27.9,340.9
133740,Does not apply,MIXED,NP,SUPP
137286,Does not apply,MIXED,SUPP,SUPP
113954,Does not apply,MIXED,NP,43.7
113955,Does not apply,MIXED,11,NE
,,,27.9,328.1
138193,None,GIRLS,26.7,320.9
136120,Church of England,MIXED,27,296
136125,Does not apply,MIXED,26.2,309.3
113937,Christian,MIXED,NP,259.3
137452,None,BOYS,32.7,416.5
136996,None,GIRLS,32.7,420.8
140008,None,GIRLS,27.1,316.2
138171,None,BOYS,26.4,278.8
138333,None,MIXED,NP,134.6
138385,Does not apply,MIXED,27,308.1
139037,None,MIXED,26.1,283.6
137349,Roman Catholic,MIXED,27.9,338.9
113945,Church of England,GIRLS,NP,394
140007,None,BOYS,26.9,308.5
113961,Does not apply,MIXED,8.3,6.4
137998,Does not apply,MIXED,22.3,58.7
,,,27.6,321.1
136451,Does not apply,MIXED,28.3,335.6
141109,Does not apply,MIXED,24.8,161.1
114336,Christian,MIXED,NP,342.5
114308,Does not apply,MIXED,27.5,303.6
114301,Does not apply,MIXED,27.8,300.9
137638,None,MIXED,27.1,298.8
114313,Does not apply,MIXED,26.6,298.9
114311,Does not apply,MIXED,24.9,261.5
114330,Church of England,GIRLS,NP,426.1
114312,Does not apply,MIXED,28.7,334.1
114331,None,MIXED,NP,252.5
138075,Does not apply,MIXED,27.8,333.6
114299,Does not apply,MIXED,26.4,329.8
137696,Does not apply,MIXED,28.8,313.5
114289,Does not apply,MIXED,26.7,305.5
114305,None,MIXED,27.1,318.4
136683,None,MIXED,28.6,337.1
136770,Does not apply,MIXED,27.6,313.6
136745,Does not apply,MIXED,26.7,243.8
136971,Does not apply,MIXED,28.3,324.7
137903,Does not apply,MIXED,26.4,310.3
114327,Roman Catholic,MIXED,27.6,304.5
138172,Roman Catholic,MIXED,28.1,318.1
137702,Roman Catholic,MIXED,29,330.1
114326,Roman Catholic,MIXED,29.4,360.3
114286,Does not apply,MIXED,26.7,318.5
114317,Does not apply,MIXED,28.3,351
137234,Does not apply,MIXED,28.1,339
114293,Does not apply,MIXED,27.8,297.7
137153,Does not apply,MIXED,28.6,289.7
114315,Does not apply,MIXED,26.9,285.8
114300,None,MIXED,28,312.3
114297,Does not apply,MIXED,28.3,327.2
138717,None,MIXED,27.4,300.5
114340,Does not apply,MIXED,13.9,19.6
114349,Does not apply,MIXED,8.8,20.3
114337,Does not apply,MIXED,18.9,92.7
138718,Does not apply,MIXED,11.8,16.1
135834,None,MIXED,NP,SUPP
131905,Does not apply,MIXED,21.6,70.3
139329,None,MIXED,NP,SUPP
134662,Does not apply,MIXED,13.6,36.2
114345,Does not apply,MIXED,5,NE
114347,Does not apply,BOYS,19.7,55
,,,27.4,306.8
137622,Roman Catholic,MIXED,29.4,361.4
137122,None,MIXED,26.4,271.4
138089,Does not apply,MIXED,26.9,295.3
136838,Does not apply,MIXED,29,340.8
136525,None,MIXED,28.3,340.5
137222,Does not apply,MIXED,27.5,311.7
114329,None,MIXED,NP,284.5
135314,Church of England,MIXED,26.9,241.8
138093,Does not apply,MIXED,11.5,20.2
135113,None,MIXED,NP,5.7
137511,None,MIXED,NP,SUPP
,,,27.5,306.5
139996,Does not apply,GIRLS,27.2,318.3
139821,Church of England,BOYS,27,291.1
114622,None,MIXED,NP,330.4
137982,Does not apply,MIXED,27,310.9
114657,None,MIXED,NP,273
138895,Does not apply,MIXED,26.1,277.6
114613,Church of England,MIXED,27.8,314.6
114656,None,MIXED,NP,287.5
131669,Does not apply,MIXED,25.5,248.3
138475,Does not apply,MIXED,26.8,304.8
114594,Does not apply,MIXED,27.7,332.6
114640,None,MIXED,NP,370.1
114584,Does not apply,MIXED,27.7,340.4
136106,Does not apply,MIXED,24.9,278.3
114650,Church of England,MIXED,NP,176.1
139796,None,MIXED,,
114659,None,MIXED,NP,169.3
138472,None,MIXED,26.9,294.6
136401,Does not apply,MIXED,25.3,281.8
114587,Does not apply,MIXED,27.8,335
114634,None,MIXED,NP,379.4
114627,Roman Catholic,GIRLS,NP,363.2
114625,None,MIXED,NP,281.3
114651,None,GIRLS,NP,241.2
131601,Does not apply,MIXED,25.6,277.9
